GLOBALEVENTID,SQLDATE,Actor1Name,Actor2Name,QuadClass,NumArticles,NumSources,AvgTone,ActionGeo_Lat,ActionGeo_Long,ActionGeo_Fullname,SOURCEURL
567326738,20150809,SOUTHEAST ASIA,BANK,4,10,1,1.9704433497537,1.3667,103.8,Singapore,http://www.4-traders.com/DBS-GROUP-HOLDINGS-LTD-6491408/news/DBS-Reports-Profit-Falls-but-Beats-Estimates-22865138/
545079780,20160529,CONVICTS,NEW DELHI,4,2,1,-12.3324396782842,1.3667,103.8,Singapore,http://timesofindia.indiatimes.com/india/Nirbhaya-convicts-move-HC-against-robbery-sentence/articleshow/52486995.cms
545128348,20160529,INTERIM PRESIDENT,GANG,4,5,1,-4.67289719626169,1.29611,103.78,"National University Of Singapore, Singapore (general), Singapore",http://www.singaporestar.com/index.php/sid/244478357
564653772,20160729,SINGAPORE,UNIVERSITY,4,5,1,-8.70712401055409,1.3667,103.8,Singapore,http://www.qatar-tribune.com/news-details/id/16060
542699317,20160522,SINGAPORE,WORKER,4,4,1,-12.1951219512195,1.3667,103.8,Singapore,http://forums.asiaone.com/showthread.php?s=1a69022770ef41e497ac03e95b2bf94e&t=85895
547455919,20160605,SINGAPORE,CARDIFF,4,3,1,-8.30188679245284,1.3667,103.8,Singapore,http://www.bbc.co.uk/news/uk-wales-south-east-wales-36456285
567119294,20160807,UNIVERSITY,MINIST FOR HIGHER EDUCATION,4,3,1,-4.45344129554656,1.29611,103.78,"National University Of Singapore, Singapore (general), Singapore",http://www.aseantoday.com/2016/08/fake-rape-allegations-bring-crackdown-on-national-university-of-singapore-freshman-events/
567119307,20160807,UNIVERSITY,SINGAPORE,4,2,1,-4.45344129554656,1.29611,103.78,"National University Of Singapore, Singapore (general), Singapore",http://www.aseantoday.com/2016/08/fake-rape-allegations-bring-crackdown-on-national-university-of-singapore-freshman-events/
561638432,20160720,MINIST OF FOREIGN AFFAIRS,SINGAPOREAN,4,5,1,-5.58659217877095,1.3667,103.8,Singapore,http://news.asiaone.com/news/singapore/sutd-student-injured-nice-terror-attack-has-passed-critical-period
560921872,20160718,JAFFNA,STUDENT,4,8,1,-5.00782472613459,1.3667,103.8,Singapore,http://mawbima.lk/31-113170-news-detail.html
561152998,20160718,GANG,HARYANA,4,1,1,-8.51788756388415,1.25,103.827,"Sentosa, Singapore (general), Singapore",http://www.straitstimes.com/asia/woman-gang-raped-again-by-same-men
561205837,20160719,SELANGOR,SINGAPORE,4,2,1,-4.54545454545455,1.28333,103.833,"Tanjong Pagar, Singapore (general), Singapore",http://news.asiaone.com/news/singapore/police-work-malls-boost-anti-terror-vigilance
543679736,20160525,SINGAPORE,JOHOR,4,2,1,-6.27450980392157,1.3667,103.8,Singapore,http://www.thestar.com.my/news/regional/2016/05/25/man-allegedly-posed-as-cop-and-raped-girl-16/
561164380,20160718,SELANGOR,SINGAPORE,4,2,1,-3.59435173299101,1.25,103.827,"Sentosa, Singapore (general), Singapore",http://www.straitstimes.com/singapore/malls-crowded-places-advised-to-gear-up-for-terror-threats
557002424,20160705,EMPLOYEE,INVESTOR,4,5,1,0.17371163867979,1.25,103.827,"Sentosa, Singapore (general), Singapore",http://www.straitstimes.com/opinion/sustainability-reports-boost-spores-status-as-global-market
545373637,20160530,LONDON,SINGAPORE,4,10,1,-1.16279069767442,1.29611,103.78,"National University Of Singapore, Singapore (general), Singapore",http://www.singaporestar.com/index.php/sid/244481419
558225011,20160709,POLICE,SINGAPORE,4,8,1,-8.69565217391305,1.43333,103.831,"Yishun, Singapore (general), Singapore",http://www.channelnewsasia.com/news/singapore/man-found-dead-at-yishun/2944408.html
565240446,20160801,STUDENT,SINGAPORE,4,10,1,-4.16666666666667,1.3667,103.8,Singapore,http://forums.asiaone.com/showthread.php?s=b99cf1427ace9c4ee6797573e2dc95dd&t=87023&page=5
566797084,20160805,GANG,UTTAR PRADESH,4,20,1,-3.58946608946609,1.3667,103.8,Singapore,http://forums.asiaone.com/showthread.php?s=a86392a696c9c266153362d0a573886e&t=87260
566720873,20160805,WORKER,SINGAPORE,4,5,1,-5.61224489795918,1.34167,103.964,"Changi, Singapore (general), Singapore",http://fitnhit.com/news/a-13-year-old-singapore-girl-got-impregnated-by-an-indian-man/86476/
557115616,20160706,EMPLOYEE,INVESTOR,4,5,1,0.0,1.3667,103.8,Singapore,http://wildsingaporenews.blogspot.com/2016/07/sustainability-reports-boost-singapores.html
543628595,20160524,SINGAPORE,JOHOR,4,2,1,-6.14203454894434,1.3667,103.8,Singapore,http://www.straitstimes.com/singapore/man-allegedly-posed-as-cop-and-raped-girl-16
563846660,20160727,POLICE,ISRAEL,4,2,1,-10.0,1.3667,103.8,Singapore,http://www.source-7.com/news/582731.html
563846661,20160727,POLICE,ISRAELI,4,6,1,-10.0,1.3667,103.8,Singapore,http://www.source-7.com/news/582731.html
563846718,20160727,TOURIST,SCHOOL,4,10,1,-10.0,1.3667,103.8,Singapore,http://www.source-7.com/news/582731.html
563993165,20160727,SINGAPORE,STUDENT,4,10,1,-5.3156146179402,1.29611,103.78,"National University Of Singapore, Singapore (general), Singapore",http://www.standard.co.uk/news/world/university-launches-investigation-after-new-students-told-to-simulate-rape-a3305861.html
550309563,20160614,PHILIPPINE,CANADIAN,4,10,1,-11.3003095975233,1.3667,103.8,Singapore,http://www.singaporestar.com/index.php/sid/244950129
546944199,20160603,SINGAPORE,GANG,4,4,1,-4.56349206349206,1.3667,103.8,Singapore,http://www.miragenews.com/india-orders-panic-buttons-for-women-installed-on-buses/
565640943,20160802,SINGAPORE,HOSPITAL,4,10,1,-7.56756756756757,1.3667,103.8,Singapore,http://www.channelnewsasia.com/news/singapore/4-injured-after-hawker/3005896.html
546394441,20160602,SINGAPORE,ROBBER,4,4,1,-7.36196319018405,1.3667,103.8,Singapore,http://www.bhorerbarta.com/%E0%A6%B8%E0%A6%96%E0%A6%BF%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A7%87-%E0%A6%B0%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%BE%E0%A7%9F-%E0%A6%97%E0%A6%BE%E0%A6%9B-%E0%A6%AB%E0%A7%87%E0%A6%B2%E0%A7%87/
546624730,20160602,SINGAPORE,GANG,4,4,1,-4.50980392156863,1.3667,103.8,Singapore,http://www.aljazeera.com/news/2016/06/india-orders-panic-buttons-women-installed-buses-160602202344011.html
546281138,20160601,POLICE OFFICER,SINGAPORE,4,10,1,-10.5708245243129,1.3667,103.8,Singapore,http://www.straitstimes.com/singapore/police-officers-refute-claims-of-torture-threats
561401764,20160719,MINIST OF FOREIGN AFFAIRS,SINGAPOREAN,4,5,1,-3.98860398860399,1.25,103.827,"Sentosa, Singapore (general), Singapore",http://www.straitstimes.com/singapore/sutd-student-injured-in-nice-terror-attack-has-passed-critical-period
568833198,20160812,SINGAPORE,MYANMAR,4,5,1,-1.06100795755968,1.3667,103.8,Singapore,http://www.channelnewsasia.com/news/singapore/brother-of-murdered/3037952.html
565954087,20160803,SINGAPORE,MALAYSIAN,4,6,1,-3.72881355932204,1.32139,103.657,"Tuas, Singapore (general), Singapore",http://www.channelnewsasia.com/news/singapore/2-injured-after-canopies/3008410.html
557974877,20160708,EMPLOYEE,INVESTOR,4,5,1,-0.11799410029499,1.3667,103.8,Singapore,http://www.nationmultimedia.com/aec/Sustainability-reports-boost-Singapores-status-as--30289928.html
542040284,20160519,SINGAPORE,SCIENTIST,4,5,1,-6.52818991097923,1.3667,103.8,Singapore,http://www.neonnettle.com/sphere/279-74-nasa-scientists-been-killed-in-the-last-two-years-what-s-going-on-
556828225,20160705,PRISON,SINGAPORE,4,10,1,-10.8527131782946,1.3667,103.8,Singapore,http://www.rtl.be/info/monde/international/une-mere-emprisonnee-a-singapour-vous-avez-torture-de-maniere-impitoyable-votre-enfant-de-deux-ans--832329.aspx
556695192,20160705,MEDINA,SUICIDE BOMBER,4,10,1,-8.64197530864198,1.3667,103.8,Singapore,http://www.beritaharian.sg/dunia/4-maut-dalam-3-pengeboman-bunuh-diri-di-saudi-termasuk-dekat-masjid-nabi
557361342,20160706,SINGAPORE,PRISON,4,10,1,-12.6126126126127,1.3667,103.8,Singapore,http://alwatan.com/details/124462
547702290,20160606,GERMAN,CHENNAI,4,5,1,-11.8110236220472,1.3667,103.8,Singapore,https://www.rt.com/news/345558-gang-rape-tourist-india/
547653673,20160606,SINGAPORE,INDONESIAN,4,2,1,1.90718372536554,1.35389,103.891,"Paya Lebar, Singapore (general), Singapore",http://breakingdefense.com/2016/06/poseidon-in-singapore-the-p-8-south-china-sea-strategy/
549523153,20160612,WORKER,SINGAPORE,4,10,1,-2.75590551181103,1.32139,103.657,"Tuas, Singapore (general), Singapore",http://news.asiaone.com/news/singapore/mom-probes-claims-foreign-worker-was-locked-boss
564279666,20160728,SINGAPORE,STUDENT,4,5,1,-4.86111111111111,1.29611,103.78,"National University Of Singapore, Singapore (general), Singapore",http://interaksyon.com/article/130871/singapore-university-probes-mock-rape-claims
564398962,20160728,SINGAPORE,SINGAPORE,4,8,1,-3.59116022099448,1.29611,103.78,"National University Of Singapore, Singapore (general), Singapore",http://www.themalaymailonline.com/world/article/singapore-university-probes-mock-rape-claims
564298694,20160728,STUDENT,SINGAPORE,4,5,1,-4.36241610738255,1.29611,103.78,"National University Of Singapore, Singapore (general), Singapore",http://www.dailymail.co.uk/wires/afp/article-3712664/Singapore-university-investigates-mock-rape-claims.html
561768528,20160720,LAWYER,SINGAPORE,4,2,1,-9.52380952380953,1.3667,103.8,Singapore,http://www.channelnewsasia.com/news/singapore/no-medical-evidence-to/2972748.html
567710463,20160809,GANG,STUDENT,4,10,1,-6.67251975417033,1.3667,103.8,Singapore,http://www.livelaw.in/nirbhaya-defence-lawyers-new-weird-theories-scs-admonition/
556801046,20160705,SINGAPORE,PRISON,4,20,2,-12.5479380089309,1.3667,103.8,Singapore,http://www.eremnews.com/entertainment/crimes/519590
556669593,20160703,MALAYSIA,MALAYSIA,4,4,1,-2.01342281879195,1.25,103.827,"Sentosa, Singapore (general), Singapore",http://www.straitstimes.com/singapore/radicalism-rising-in-region-shanmugam
547872751,20160607,DANISH,NEW DELHI,4,2,1,-12.1951219512195,1.3667,103.8,Singapore,http://www.thenews.com.pk/print/125922-Five-guilty-of-Danish-tourist-gang-rape-in-New-Delhi
547872754,20160607,DENMARK,GANG,4,4,1,-12.1951219512195,1.3667,103.8,Singapore,http://www.thenews.com.pk/print/125922-Five-guilty-of-Danish-tourist-gang-rape-in-New-Delhi
547872755,20160607,DANISH,NEW DELHI,4,2,1,-12.1951219512195,1.3667,103.8,Singapore,http://www.thenews.com.pk/print/125922-Five-guilty-of-Danish-tourist-gang-rape-in-New-Delhi
545953336,20160601,HOSPITAL,SINGAPORE,4,2,1,-4.07725321888412,1.41444,103.907,"Punggol, Singapore (general), Singapore",http://news.asiaone.com/news/singapore/boy-hurt-wild-boar-punggol-discharged-hospital
563460828,20160726,TOURIST,SCHOOL,4,10,1,-10.3053435114503,1.3667,103.8,Singapore,http://www.addiyar.com/article/1208501-%D8%B3%D8%A7%D8%A6%D8%AD%D8%A9-%D8%A7%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%AA%D8%AA%D8%B9%D8%B1%D8%B6-%D9%84%D9%84%D8%A7%D8%BA%D8%AA%D8%B5%D8%A7%D8%A8-%D9%81%D9%8A-%D8%A7%D9%84%D9%87%D9%86%D8%AF
563461077,20160726,ISRAELI,ISRAEL,4,2,1,-10.3053435114503,1.3667,103.8,Singapore,http://www.addiyar.com/article/1208501-%D8%B3%D8%A7%D8%A6%D8%AD%D8%A9-%D8%A7%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%AA%D8%AA%D8%B9%D8%B1%D8%B6-%D9%84%D9%84%D8%A7%D8%BA%D8%AA%D8%B5%D8%A7%D8%A8-%D9%81%D9%8A-%D8%A7%D9%84%D9%87%D9%86%D8%AF
563329130,20160725,TOURIST,SCHOOL,4,10,1,-10.2040816326531,1.3667,103.8,Singapore,https://arabic.rt.com/news/833912-%D8%B3%D8%A7%D8%A6%D8%AD%D8%A9-%D8%A7%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%A5%D8%BA%D8%AA%D8%B5%D8%A7%D8%A8-%D8%A7%D9%84%D9%87%D9%86%D8%AF/
563329467,20160725,ISRAELI,ISRAEL,4,2,1,-10.2040816326531,1.3667,103.8,Singapore,https://arabic.rt.com/news/833912-%D8%B3%D8%A7%D8%A6%D8%AD%D8%A9-%D8%A7%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%A5%D8%BA%D8%AA%D8%B5%D8%A7%D8%A8-%D8%A7%D9%84%D9%87%D9%86%D8%AF/
548406653,20160608,STUDENT,ISTANBUL,4,2,1,-15.5172413793103,1.3667,103.8,Singapore,http://www.haberler.com/istanbul-daki-teror-saldirilarina-tepkiler-8511392-haberi/
550899757,20150617,ASSAILANT,BANGLADESH,4,2,1,-7.7079107505071,1.3667,103.8,Singapore,http://www.asianews.network/content/militant-attacker-secular-publisher-held-bangladesh-19882
558783084,20160711,GANG,STUDENT,4,8,1,-3.94511149228131,1.3667,103.8,Singapore,http://www.livelaw.in/sc-sit-extra-time-hear-nirbhaya-case-victims-parents-made-party/
566172123,20160803,SINGAPORE,HOSPITAL,4,10,1,-7.41935483870968,1.3667,103.8,Singapore,http://www.theonlinecitizen.com/blog/2016/08/04/four-injured-by-gas-explosion-at-hawker-stall-in-old-airport-road-hawker-centre/
550143460,20160614,AFGHAN,CIVILIAN,4,15,1,0.446827294779154,1.3667,103.8,Singapore,http://www.asianews.network/content/bangladesh-elected-vice-president-71st-unga-session-19687
550096598,20160614,PHILIPPINE,CANADA,4,74,1,-1.61774278013679,1.3667,103.8,Singapore,http://www.rappler.com/thewrap/daily-news-highlights-june-14-2016-edition/orlando-grieves-remembers-50-mass-shooting
550685046,20160615,ORLANDO,SINGAPORE,4,10,1,-2.63157894736842,1.29778,103.887,"Katong, Singapore (general), Singapore",http://www.singaporestar.com/index.php/sid/244993351
564509696,20160729,SINGAPORE,UNIVERSITY,4,5,1,-5.15873015873016,1.29611,103.78,"National University Of Singapore, Singapore (general), Singapore",http://english.astroawani.com/world-news/singapore-university-probes-mock-rape-claims-112395
564283705,20160728,SINGAPORE,STUDENT,4,5,1,-6.81818181818182,1.29611,103.78,"National University Of Singapore, Singapore (general), Singapore",http://www.scmp.com/news/asia/southeast-asia/article/1996113/singapore-university-students-made-re-enact-rape-scene
552366645,20160621,DOCTOR,SINGAPORE,4,5,1,-11.4545454545455,1.3667,103.8,Singapore,http://www.malaysia-chronicle.com/index.php?option=com_k2&view=item&id=616692:girl-raped-by-uncle-in-living-room-drinks-bleach-but-aunt-tells-her-to-keep-quiet&Itemid=4
555331600,20160630,POLICE,ASSAILANT,4,10,1,-11.5473441108545,1.3667,103.8,Singapore,https://24tanzania.com/teen-found-guilty-in-fatal-new-delhi-gang-rape-case/
548140942,20160607,ALASKA,FOREIGN NATIONAL,4,14,2,-3.13681747694317,1.3667,103.8,Singapore,http://hosted.ap.org/dynamic/stories/U/US_ALASKA_FISHING_LODGE_FIRE?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-06-07-16-43-59
548182068,20160608,ALASKA,FOREIGN NATIONAL,4,15,1,-1.36906833739413,1.3667,103.8,Singapore,http://www.newsminer.com/the-latest-person-hurt-in-alaska-fire-out-of-hospital/article_03283ece-dc29-5b40-9fb7-5ce27d5f6ac1.html
550786766,20160616,ORLANDO,SINGAPORE,4,10,1,-2.51046025104602,1.3667,103.8,Singapore,http://www.singaporestar.com/index.php/sid/245001145
550433197,20160615,ORLANDO,SINGAPORE,4,20,1,-2.42493600361391,1.3667,103.8,Singapore,http://www.singaporestar.com/index.php/sid/244965845
550461119,20160615,THE PM,ABU SAYYAF,4,5,1,-8.5478887744593,1.3667,103.8,Singapore,http://www.asianews.network/content/editorial-cold-blooded-murder-19746
550553313,20160615,ORLANDO,SINGAPORE,4,5,1,-4.89130434782609,1.28389,103.858,"Marina Bay, Singapore (general), Singapore",http://www.singaporestar.com/index.php/sid/244967081
568214683,20160810,ROBBER,POLICE,4,10,1,-6.12244897959184,1.3667,103.8,Singapore,http://www.mediaindonesia.com/news/read/60993/identitas-dua-perampok-nyaris-perkosa-pembantu-di-bintaro-diketahui/2016-08-10
568103093,20160810,LAWYER,CONVICTS,4,10,1,-5.720823798627,1.3667,103.8,Singapore,http://www.india.com/news/india/2012-nirbhaya-gang-rape-planned-by-her-boyfriend-to-gain-political-mileage-ml-sharma-1397497/
568027283,20160810,GANG,UTTAR PRADESH,4,30,1,-3.89995355571948,1.3667,103.8,Singapore,http://forums.asiaone.com/showthread.php?s=1217ca44e129dd212cc209b44413d3a4&t=87260
568155721,20160810,BUSINESS,SINGAPORE,4,10,1,-3.15789473684211,1.3667,103.8,Singapore,http://www.todayonline.com/singapore/woman-found-dead-building-parapet-raffles-place
558867116,20160712,GANG,STUDENT,4,8,1,-4.69798657718121,1.3667,103.8,Singapore,http://www.dailymail.co.uk/indiahome/indianews/article-3685178/India-s-Supreme-Court-extends-working-day-hear-appeals-Nirbhaya-murder-rapists-FINALLY-decide-hanged.html
568832677,20160812,EMPLOYEE,MYANMAR,4,5,1,-1.06100795755968,1.3667,103.8,Singapore,http://www.channelnewsasia.com/news/singapore/brother-of-murdered/3037952.html
497791290,20151228,FRENCH,NEPTUNE ORIENT LINES,4,6,1,0.28985507246376,1.3667,103.8,Singapore,http://www.businesstimes.com.sg/companies-markets/singapore-mas-set-to-get-a-boost-from-glc-led-restructuring
431059993,20150506,CHIEF JUSTICE,SINGAPORE,4,2,1,-5.13435700575816,1.3667,103.8,Singapore,http://gssq.blogspot.com/2015/05/links-6th-may-2015.html
438887590,20150606,SABAH,SINGAPOREAN,4,8,1,-0.95846645367412,1.3,103.9,"Tanjong Katong, Singapore (general), Singapore",http://news.asiaone.com/news/singapore/singaporean-girl-12-found-dead-sabah-after-quake
507481282,20160201,SINGAPORE,SERVICEMAN,4,2,1,-8.36762688614542,1.3667,103.8,Singapore,http://www.channelnewsasia.com/news/singapore/ex-police-officer-gets-18/2477618.html
459533177,20150820,DELHI,GANG,4,2,1,-16.3487738419618,1.3667,103.8,Singapore,http://english.manoramaonline.com/news/nation/brutally-assaulted-in-tihar-jail-delhi-gang-rape-convict.html
523587270,20160323,SINGAPORE,CONGRESS,4,10,1,1.13122171945702,1.3667,103.8,Singapore,http://www.thejakartapost.com/news/2016/03/23/house-build-indonesia-s-library-congress.html
509199653,20160206,PARLIAMENT,POLICE,4,10,1,-3.34645669291338,1.3667,103.8,Singapore,http://singaporealternatives.blogspot.com/2016/02/the-rule-of-law-matter-of-principle.html
448612357,20150713,OREGON,UNIVERSITY,4,6,1,-2.63157894736842,1.3667,103.8,Singapore,http://www.legitgov.org/Former-chair-Oregon-Health-Science-University-psychology-department-worked-CIA-torture-report
473683238,20151007,NEIGHBOURHOOD,POLICE,4,2,1,-9.6551724137931,1.34028,103.776,"Bukit Timah, Singapore (general), Singapore",http://www.channelnewsasia.com/news/singapore/d-leedon-murder-man-to-be/2174956.html
425068448,20150413,BAHRAIN,EMPLOYER,4,2,1,-2.86116322701689,1.3667,103.8,Singapore,http://pinoyweekly.org/new/2015/04/mary-janes-odyssey/
534133306,20160424,INDONESIAN,SINGAPOREAN,4,10,1,-0.42194092827004,1.3667,103.8,Singapore,http://www.straitstimes.com/singapore/spore-womans-body-found-near-indonesian-dive-site
474747890,20151010,ACTOR,PRISON,4,2,1,-10.8695652173913,1.3667,103.8,Singapore,http://www.jpnn.com/read/2015/10/10/331958/Ibu-Khofifah:-Matikan-Saja-Syaraf-Libidonya-
446729952,20150707,THIEVES,SINGAPOREAN,4,5,1,-4.55764075067024,1.3667,103.8,Singapore,http://forums.asiaone.com/showthread.php?s=94fc449eb66e1266f66ee098881d8a48&t=79577
464081755,20150905,STUDENT,GANG,4,10,1,-0.78369905956113,1.3667,103.8,Singapore,http://www.business-standard.com/article/pti-stories/teachers-can-stop-nirbhaya-like-incidents-mos-hrd-r-s-katheria-115090500689_1.html
473731139,20151007,FRENCH,SINGAPORE,4,10,1,-8.18181818181818,1.3667,103.8,Singapore,http://www.lepetitjournal.com/singapour/accueil-singapour/breves/226996-drame-dans-la-communaute-francophone-a-singapour
522053096,20160310,SINGAPORE,CALIF,4,4,1,-5.42635658914729,1.3667,103.8,Singapore,http://hosted.ap.org/dynamic/stories/G/GLF_LPGA_TOUR_CHUN?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-03-17-15-03-55
501248813,20160111,POLICE OFFICER,LONDON,4,6,1,-3.29289428076256,1.3667,103.8,Singapore,http://www.independent.co.uk/voices/cameron-s-housing-policy-is-as-misguided-as-heseltine-s-belief-that-council-estates-had-lift-a6806291.html
437588213,20150601,QUEZON,A US,4,1,1,-5.16129032258065,1.3667,103.8,Singapore,http://www.gmanetwork.com/news/story/496562/news/nation/witnesses-testify-pemberton-had-scratches-lacerations-days-after-laude-killing
474306826,20151008,SINGAPORE,POLICE,4,10,1,-20.0,1.3667,103.8,Singapore,http://www.manoramanews.com/daily-programs/kuttapathram/rape-arrest-08-10-2015.html
507479994,20160201,POLICE,SERVICEMAN,4,3,1,-8.36762688614542,1.3667,103.8,Singapore,http://www.channelnewsasia.com/news/singapore/ex-police-officer-gets-18/2477618.html
481417016,20151103,DELHI,DELHI,4,2,1,-7.12166172106825,1.3667,103.8,Singapore,http://www.idiva.com/news-work-life/keep-an-eye-on-juvenile-convict-in-delhi-gang-rape-case-says-maneka-gandhi/15110361
536550221,20160503,CARDIFF,SINGAPORE,4,1,1,-5.0632911392405,1.3667,103.8,Singapore,http://www.bbc.co.uk/news/uk-wales-south-east-wales-36189851
539311516,20160511,MAYOR,SINGAPORE,4,1,1,-1.86991869918699,1.3667,103.8,Singapore,http://www.tribune.net.ph/headlines/duterte-set-for-wild-foreign-policy-ride
451306353,20150722,SINGAPORE,UNITED STATES,4,5,1,-6.10687022900764,1.3667,103.8,Singapore,http://www.straitstimes.com/world/united-states/singapore-engineer-runs-over-man-he-suspected-of-having-affair-with-wife-then
458496997,20150817,SINGAPORE,SINGAPORE,4,2,1,-4.62351387054161,1.3667,103.8,Singapore,http://www.straitstimes.com:80/asia/se-asia/explosion-rocks-bangkok-commercial-hub-casualties-seen-afp
456525921,20150810,ASSOCIATED PRESS,POLICE,4,3,1,-7.8125,1.3667,103.8,Singapore,http://www.todayonline.com/world/americas/shots-fired-protest-marking-anniversary-michael-browns-death
527289828,20160404,SINGAPORE,GANG,4,2,1,-7.12468193384223,1.30583,103.834,"Mount Elizabeth, Singapore (general), Singapore",http://nripress.com/sc-begins-hearing-appeals-by-december-16-gangrape-convicts/
529404527,20160411,SINGAPORE,CHINA,4,2,1,-6.93512304250559,1.34917,103.95,"Tampines, Singapore (general), Singapore",http://www.todayonline.com/singapore/9-years-jail-chinese-national-who-stabbed-wife-death
537767933,20160506,HO CHI MINH CITY,MALAYSIAN,4,10,1,-3.28358208955224,1.3667,103.8,Singapore,http://www.bernama.com/bernama/v8/ge/newsgeneral.php?id=1243009
506638159,20160129,BALI,SINGAPORE,4,8,1,-2.85714285714286,1.3667,103.8,Singapore,http://forums.asiaone.com/showthread.php?s=d2a12953d5934714fd121224ff5e843b&p=1820647
429516620,20150429,SPOKESMAN,ATTORNEY GENERAL,4,10,1,-14.5251396648045,1.3667,103.8,Singapore,http://www.straitstimes.com/news/singapore/courts-crime/story/boy-14-be-tried-adult-rape-case-20150430
