GLOBALEVENTID,SQLDATE,Actor1Name,Actor2Name,Actor1Religion1Code,Actor2Religion1Code,NumMentions,NumSources,ActionGeo_Lat,ActionGeo_Long,ActionGeo_Fullname,SOURCEURL
424274082,20140410,MUSLIM,PAKISTAN,MOS,,1,1,17.3753,78.4744,"Hyderabad, Andhra Pradesh, India",http://www.thefridaytimes.com/tft/a-solemn-easter/
424985251,20140413,MUSLIM,PAKISTAN,MOS,,1,1,17.3753,78.4744,"Hyderabad, Andhra Pradesh, India",http://www.newageislam.com/interfaith-dialogue/naimat-khan/a-solemn-easter/d/102421
451538870,20140723,ISLAMIC,NATIONALS,MOS,,10,1,20.0,77.0,India,http://news.xinhuanet.com/english/2015-07/23/c_134440258.htm
410582338,20150219,MUSLIM,POLICE,MOS,,2,1,22.8,86.1833,"Jamshedpur, Jharkhand, India",http://www.jagran.com/jharkhand/jamshedpur-12093270.html
410582339,20150219,MUSLIM,POLICE,MOS,,8,1,22.8,86.1833,"Jamshedpur, Jharkhand, India",http://www.jagran.com/jharkhand/jamshedpur-12093270.html
410793835,20150220,SHIITE,PRESIDENT,MOS,,10,1,20.0,77.0,India,http://www.middleeaststar.com/index.php/sid/230412085
411568695,20150223,MUSLIM,PRISON,MOS,,3,1,18.5333,73.8667,"Pune, Maharashtra, India",http://www.thehindu.com/news/national/other-states/german-bakery-blast-convict-claims-he-was-brutally-assaulted-in-yerwada-prison/article6925497.ece
411819249,20150224,MUSLIM,NEW DELHI,MOS,,2,1,28.6,77.2,"New Delhi, Delhi, India",http://www.indiatvnews.com/news/india/reward-of-rs-100786-for-beheading-mufti-iliyas--47930.html
411819248,20150224,MUSLIM,NEW DELHI,MOS,,2,1,28.6,77.2,"New Delhi, Delhi, India",http://www.indiatvnews.com/news/india/reward-of-rs-100786-for-beheading-mufti-iliyas--47930.html
414297216,20150225,ISLAMIC MILITANT,DHAKA,MOS,,4,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.bloomberg.com/news/articles/2015-03-04/bangladesh-standoff-risks-emboldening-islamic-extremist-groups
414297215,20150225,ISLAMIC MILITANT,DHAKA,MOS,,6,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.bloomberg.com/news/articles/2015-03-04/bangladesh-standoff-risks-emboldening-islamic-extremist-groups
414427404,20150226,ISLAMIC MILITANT,DHAKA,MOS,,10,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://finance.yahoo.com/news/islamic-militancy-rises-blood-stained-031235297.html
412564947,20150226,MUSLIM,,MOS,,10,1,12.8639,74.8353,"Mangalore, Karnataka, India",http://www.europapress.es/internacional/noticia-joven-musulman-secuestrado-agredido-posar-varias-companeras-hindues-foto-viral-20150226141712.html
413660208,20150302,AL QAEDA,MUMBAI,MOS,,6,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.livehindustan.com/news/videsh/international/article1-Al-Qaeda-Osama-bin-Laden-Europe-Mumbai-assault-2-2-472758.html
413660207,20150302,AL QAEDA,EUROPE,MOS,,4,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.livehindustan.com/news/videsh/international/article1-Al-Qaeda-Osama-bin-Laden-Europe-Mumbai-assault-2-2-472758.html
413532901,20150302,LASHKAR E TAIBA,PARLIAMENT,MOS,,2,1,26.1967,78.1514,"Lashkar, Madhya Pradesh, India",http://khabar.ibnlive.in.com/news/137269/12/4
413529642,20150302,ISLAM,MAGISTRATE,MOS,,10,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://beta.jang.com.pk/JangDetail.aspx?ID=176851
413529641,20150302,ISLAM,MUMBAI,MOS,,6,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://beta.jang.com.pk/JangDetail.aspx?ID=176851
413757542,20150303,ISLAM,,MOS,,10,1,33.9167,76.6667,,http://khabarsouthasia.com/ur/articles/apwi/articles/features/2015/03/03/feature-03
413872140,20150303,LASHKAR E TAIBA,PARLIAMENT,MOS,,2,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.jammu.amarujala.com/photo-gallery/in-pictures-all-you-should-know-about-afzal-guru/
413888884,20150303,MUSLIM,MUSLIM,MOS,MOS,10,1,12.8639,74.8353,"Mangalore, Karnataka, India",http://pulse.ng/student/racist-moral-police-20-yr-old-muslim-student-kidnapped-beaten-to-pulp-for-taking-picture-with-hindu-girls-id3534937.html
413757544,20150303,ISLAM,TERRORIST,MOS,,10,1,33.9167,76.6667,,http://khabarsouthasia.com/ur/articles/apwi/articles/features/2015/03/03/feature-03
414742437,20150306,MUSLIM,,MOS,,2,1,26.0,94.25,,http://www.banglamail24.com/news/2015/03/06/id/166383/
415235598,20150308,MUSLIM,,MOS,,10,1,20.0,77.0,India,http://www.siasat.com/english/news/open-letter-sadhvi-and-rss-hindu
415390785,20150309,MUSLIM CLERIC,SEPARATIST,MOS,,4,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://hindi.webdunia.com/regional-hindi-news/jammu-and-kashmir-separatists-masrat-alam-115030900004_1.html
415390784,20150309,MUSLIM CLERIC,MUMBAI,MOS,,6,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://hindi.webdunia.com/regional-hindi-news/jammu-and-kashmir-separatists-masrat-alam-115030900004_1.html
416584328,20150312,ISLAMIC,POLICE,MOS,,10,1,20.0,77.0,India,http://www.africaleader.com/index.php/sid/231008061
416535522,20150312,ISLAM,,MOS,,8,1,22.6572,88.8942,"Basirhat, West Bengal, India",http://www.hindustantimes.com/kolkata/kolkata-wakes-up-to-barasat-protests/article1-1075327.aspx
416535521,20150312,MUSLIM,,MOS,,10,1,22.7417,88.7858,"Baduria, West Bengal, India",http://www.hindustantimes.com/kolkata/man-set-on-fire-for-marrying-muslim-girl/article1-328416.aspx
416535523,20150312,ISLAM,,MOS,,8,1,22.5697,88.3697,"Kolkata, West Bengal, India",http://www.hindustantimes.com/kolkata/barasat-on-the-boil-after-student-s-rape-amp-murder/article1-1073485.aspx
416768212,20150313,LASHKAR E TAIBA,PAKISTAN,MOS,,2,1,24.7333,79.95,"Raj Nagar, Madhya Pradesh, India",http://www.prabhatkhabar.com/news/national/india-expressed-a-strong-resistance-on-the-order-of-release-of-lakhvi-summons-pakistani-high-commissioner/353696.html
416836713,20150313,LASHKAR E TAIBA,,MOS,,2,1,26.1967,78.1514,"Lashkar, Madhya Pradesh, India",https://es.noticias.yahoo.com/tribunal-superior-islamabad-vuelve-ordenar-libertad-acusado-atentados-160945797.html
416768211,20150313,LASHKAR E TAIBA,PAKISTAN,MOS,,2,1,24.7333,79.95,"Raj Nagar, Madhya Pradesh, India",http://www.prabhatkhabar.com/news/national/india-expressed-a-strong-resistance-on-the-order-of-release-of-lakhvi-summons-pakistani-high-commissioner/353696.html
417103922,20150314,ISLAMIC,FRANCE,MOS,,1,1,19.25,73.15,"Kalyan, Maharashtra, India",http://www.dailymail.co.uk/indiahome/indianews/article-2994999/Joining-ISIS-one-way-ticket-death-Ex-prisoner-warns-youngsters-think-cool-join-jihadi-thugs.html
417561584,20150316,MUSLIM,PAKISTAN,MOS,,2,1,20.0,77.0,India,http://aajtak.intoday.in/story/shiv-sena-attack-on-modi-bjp-alliance-pdp-treason-termed-1-803638.html
417561583,20150316,MUSLIM,PAKISTAN,MOS,,2,1,20.0,77.0,India,http://aajtak.intoday.in/story/shiv-sena-attack-on-modi-bjp-alliance-pdp-treason-termed-1-803638.html
417561576,20150316,MUSLIM,,MOS,,6,1,20.0,77.0,India,http://aajtak.intoday.in/story/shiv-sena-attack-on-modi-bjp-alliance-pdp-treason-termed-1-803638.html
417337931,20150316,ISLAM,,MOS,,8,1,20.0,77.0,India,http://www.thedailystar.net/city/charge-sheets-taqi-nganj-7-murder-cases-soon-71801
425498587,20150316,LASHKAR E TAIBA,,MOS,,2,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://navbharattimes.indiatimes.com/india/the-threat-of-the-terrorist-attacks-in-mumbai/articleshow/46923863.cms
417591194,20150316,MUSLIM,,MOS,,6,1,17.8667,76.95,"Kalyani, Karnataka, India",http://www.prabhatkhabar.com/news/national/shiv-sena-bharatiya-janata-party-narendra-modi-government-assault-pdp-party-coalition-treason/358204.html
417591200,20150316,MUSLIM,PAKISTAN,MOS,,2,1,17.8667,76.95,"Kalyani, Karnataka, India",http://www.prabhatkhabar.com/news/national/shiv-sena-bharatiya-janata-party-narendra-modi-government-assault-pdp-party-coalition-treason/358204.html
417591201,20150316,MUSLIM,PAKISTAN,MOS,,2,1,17.8667,76.95,"Kalyani, Karnataka, India",http://www.prabhatkhabar.com/news/national/shiv-sena-bharatiya-janata-party-narendra-modi-government-assault-pdp-party-coalition-treason/358204.html
417674439,20150317,MUSLIM,,MOS,,6,1,28.6,77.2,"New Delhi, Delhi, India",http://www.punjabkesari.in/news/article-347033
417674441,20150317,MUSLIM,PAKISTAN,MOS,,2,1,28.6,77.2,"New Delhi, Delhi, India",http://www.punjabkesari.in/news/article-347033
417674440,20150317,MUSLIM,PAKISTAN,MOS,,2,1,28.6,77.2,"New Delhi, Delhi, India",http://www.punjabkesari.in/news/article-347033
418187951,20150318,IMAM,,MOS,,8,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.lucknow.amarujala.com/feature/politics-lkw/maulana-ahmed-bukhari-comments-on-azam-khan-and-modi-hindi-news/
418498282,20150319,SHIITE,SUNNI,MOS,MOS,4,1,24.0824,78.4376,"Golani, Madhya Pradesh, India",http://www.investopedia.com/articles/investing/031915/how-islamic-state-got-its-start.asp
418646134,20150320,LASHKAR E TAIBA,HIGH COURT,MOS,,2,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.newstracklive.com/HI/Newsdesc.aspx?category=World&news=HN48253F3B42A0A44BA548DB9475AF8CC5F95B
418939489,20150321,ISLAM,,MOS,,10,1,20.0,77.0,India,http://politik.kompasiana.com/2015/03/21/jihad-intelektual-707998.html
419217443,20150322,MUSLIM,CONSTAB,MOS,,6,1,27.25,80.75,,http://twocircles.net/2015mar22/1427047733.html
419217442,20150322,MUSLIM,CONSTAB,MOS,,4,1,27.25,80.75,,http://twocircles.net/2015mar22/1427047733.html
419240239,20150322,MUSLIM,,MOS,,5,1,20.0,77.0,India,http://www.inquisitr.com/1946690/muslim-teacher-brutally-beats-10-year-old-boy-until-he-passed-out-after-he-failed-to-recite-the-quran/
419356377,20150323,MUSLIM,CONSTAB,MOS,,10,1,27.25,80.75,,http://www.milligazette.com/news/12040-acquittal-of-accused-in-hashimpura-massacre-is-travesty-of-justic-aipf
419440299,20150323,MUSLIM,,MOS,,10,1,20.0,77.0,India,http://navshakti.co.in/thane/203251/
420482041,20150326,MUSLIM,BOMBAY,MOS,,1,1,18.975,72.8258,"Bombay, Maharashtra, India",http://papeditor.blogspot.com/2015/03/are-hindus-cowards-must-read.html
420442483,20150326,ISLAM,,MOS,,10,1,18.975,72.8258,"Bombay, Maharashtra, India",http://www.vesti.ru/doc.html?id=2455997&cid=9
420879332,20150328,MUSLIM,BOMBAY,MOS,,1,1,18.975,72.8258,"Bombay, Maharashtra, India",http://obharat.blogspot.com/2015/03/are-hindus-cowards.html
421397306,20150330,ISLAMIC,BANGLADESH,MOS,,2,1,18.1667,73.3,"Goregaon, Maharashtra, India",http://www.manipalworldnews.com/2015/03/30/another-anti-islamic-blogger-hacked-to-death-by-jihadis-in-dhaka/
421397309,20150330,ISLAMIC,DHAKA,MOS,,2,1,11.0,78.0,,http://www.manipalworldnews.com/2015/03/30/another-anti-islamic-blogger-hacked-to-death-by-jihadis-in-dhaka/
421397307,20150330,ISLAMIC,DHAKA,MOS,,4,1,18.1667,73.3,"Goregaon, Maharashtra, India",http://www.manipalworldnews.com/2015/03/30/another-anti-islamic-blogger-hacked-to-death-by-jihadis-in-dhaka/
422322372,20150402,MUSLIM,CLERIC,MOS,,20,2,20.0,77.0,India,http://www.oyetimes.com/views/columns/80083-barbarity-in-the-name-of-religion
422429451,20150403,AL QAEDA,TERRORIST,MOS,,8,1,20.0,77.0,India,http://www.gujaratsamachar.com/index.php/articles/display_article/international-al-qaeda-militants-attacked-the-prison-to-release-300-more-prisoners
422963990,20150405,MUSLIM,CLERIC,MOS,,6,1,29.6161,76.9806,"Haryana, Haryana, India",http://www.scoop.co.nz/stories/HL1504/S00039/tanveer-jafri-barbarity-in-the-name-of-religio.htm
422923940,20150405,MUSLIM,,MOS,,1,1,34.0403,74.5264,"Malwa, Jammu and Kashmir, India",http://twocircles.net/2015apr05/1428229574.html
422882412,20150405,MUSLIM,POLICE,MOS,,10,1,16.5333,78.6667,"Nizamabad, Andhra Pradesh, India",http://twocircles.net/2015apr05/1428211478.html
422859316,20150405,MUSLIM,HINDU,MOS,HIN,10,1,28.9833,77.7,"Meerut, Uttar Pradesh, India",http://dunya.com.pk/index.php/author/dr.-ved-partab-vaidik/2015-04-05/10789/52542231
422923938,20150405,MUSLIM,,MOS,,3,1,22.3,74.35,"Alirajpur, Madhya Pradesh, India",http://twocircles.net/2015apr05/1428229574.html
422923939,20150405,MUSLIM,,MOS,,1,1,23.1833,75.7667,"Ujjain, Madhya Pradesh, India",http://twocircles.net/2015apr05/1428229574.html
423406515,20150407,ISLAMIC,MILITANT,MOS,,1,1,20.3333,80.1,"Wardha, Maharashtra, India","http://www.newageislam.com/islam,-women-and-feminism/new-age-islam-news-bureau/divorced-muslim-women-entitled-for-maintenance-under-indian-crpc--sc/d/102330"
423938740,20150409,ISLAM,,MOS,,10,1,28.6667,77.2167,"Delhi, Delhi, India",http://religion.bhaskar.com/news/JM-JKR-DHAJ-guru-tegh-bahadur-s-birth-anniversary-today-9-april-4956942-NOR.html
424126025,20150409,SHAHNAWAZ QURESHI,,MOS,,1,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.hindustantimes.com/newdelhi/1993-mumbai-serial-blasts-roles-of-planners-and-planters/article1-1029989.aspx
424126026,20150409,SHAHNAWAZ QURESHI,,MOS,,8,1,19.0167,72.85,"Dadar, Maharashtra, India",http://www.hindustantimes.com/newdelhi/1993-mumbai-serial-blasts-roles-of-planners-and-planters/article1-1029989.aspx
424073050,20150409,LASHKAR E TAIBA,MUMBAI,MOS,,2,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.newstracklive.com/HI/NewsDesc.aspx?category=World&news=HNAE858DC61B82114D6B18BAA1D18C02981DC4
424126024,20150409,SHOAIB GHANSAR,,MOS,,2,1,19.65,72.7333,"Mahim, Maharashtra, India",http://www.hindustantimes.com/newdelhi/1993-mumbai-serial-blasts-roles-of-planners-and-planters/article1-1029989.aspx
424126029,20150409,FAROOQ PAWALE,MUMBAI,MOS,,1,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.hindustantimes.com/newdelhi/1993-mumbai-serial-blasts-roles-of-planners-and-planters/article1-1029989.aspx
424126027,20150409,ASGHAR MUKADAM,,MOS,,3,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.hindustantimes.com/newdelhi/1993-mumbai-serial-blasts-roles-of-planners-and-planters/article1-1029989.aspx
424126028,20150409,SHOAIB GHANSAR,,MOS,,8,1,19.65,72.7333,"Mahim, Maharashtra, India",http://www.hindustantimes.com/newdelhi/1993-mumbai-serial-blasts-roles-of-planners-and-planters/article1-1029989.aspx
424323839,20150410,MUSLIM,,MOS,,10,1,21.8167,75.6,"Khargone, Madhya Pradesh, India",http://www.outlookindia.com/article/Forgotten-Brethren/293980
424323841,20150410,MUSLIM,HINDU,MOS,HIN,5,1,23.0333,72.6167,"Ahmedabad, Gujarat, India",http://www.outlookindia.com/article/Forgotten-Brethren/293980
424668145,20150411,LASHKAR E TAIBA,FIGHTER,MOS,,2,1,26.1967,78.1514,"Lashkar, Madhya Pradesh, India",http://andrewtheprophet.blogspot.com/2015/04/pakistan-continues-to-encourage.html
424783623,20150412,MUSLIM,POLICE,MOS,,6,1,16.5333,78.6667,"Nizamabad, Andhra Pradesh, India",http://twocircles.net/2015apr12/1428845717.html
424783622,20150412,MUSLIM,POLICE,MOS,,2,1,17.3753,78.4744,"Hyderabad, Andhra Pradesh, India",http://twocircles.net/2015apr12/1428845717.html
424783621,20150412,MUSLIM,POLICE,MOS,,2,1,17.3753,78.4744,"Hyderabad, Andhra Pradesh, India",http://twocircles.net/2015apr12/1428845717.html
424799292,20150412,MUSLIM,RELIGION,MOS,,10,1,20.9667,72.9,"Surat, Gujarat, India",http://www.elfagr.org/1707535
425641891,20150415,MUSLIM,MUSLIM,MOS,MOS,7,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://reason.com/blog/2015/04/15/indian-muslims-show-why-ayaan-hirsi-alis
426234184,20150417,MUSLIM,AMERICAN,MOS,,15,2,19.0667,72.8333,"Bandra, Maharashtra, India",http://www.newindianexpress.com/nation/Salman-Khan-Car-Crash-Man-Died-Due-to-Car-Falling-Says-Defence/2015/04/17/article2769242.ece
426335818,20150417,MUSLIM,CRUISER,MOS,,1,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.deccanherald.com/content/472297/car-slipped-fell-victim-says.html
426486367,20150418,HAFIZ SAEED,MUMBAI,MOS,,6,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.patrika.com/news/miscellenous-india/lashkar-e-taiba-founder-hafeez-saeed-holds-rally-in-support-of-masarat-alam-1023916/
426469493,20150418,MUSLIM,AMERICAN,MOS,,8,1,19.0667,72.8333,"Bandra, Maharashtra, India",http://thepioneer.com.pk/hit-and-run-case-salmans-defense-gives-a-shocking-twist-to-the-case/
426486366,20150418,HAFIZ SAEED,,MOS,,4,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.patrika.com/news/miscellenous-india/lashkar-e-taiba-founder-hafeez-saeed-holds-rally-in-support-of-masarat-alam-1023916/
426556826,20150419,HAFIZ SAEED,PAKISTAN,MOS,,4,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.livehindustan.com/news/todaynews/article1-Mumbai-attack-Jamaat-ud-Dawa-Hafiz-Saeed-477364.html
426948684,20150420,HAFIZ SAEED,,MOS,,4,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.newstracklive.com/news/Hafiz-said-India-will-pieces-1168-1.html
426835547,20150420,HAFIZ SAEED,PAKISTAN,MOS,,4,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.patrika.com/news/asia/hafiz-warns-to-dived-india-1024610/
426835544,20150420,HAFIZ SAEED,MUMBAI,MOS,,6,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.patrika.com/news/asia/hafiz-warns-to-dived-india-1024610/
427470573,20150422,MUSLIM,,MOS,,3,1,23.0833,72.6667,"Sabarmati, Gujarat, India",http://www.thehindu.com/features/metroplus/interview-with-harsh-mander/article7129741.ece
428509570,20150426,MUSLIM,WORKER,MOS,,4,2,21.0833,79.4833,"Agargaon, Maharashtra, India",http://news.asiaone.com/news/asia/quake-shocks-spark-panic-across-bangladesh
429146041,20150428,MUSLIM,,MOS,,8,1,20.0,77.0,India,http://www.ajans34.com/guncel/rockci-imam-a-musluman-grup-tan-siber-saldir-h651678.html
429098636,20150428,LASHKAR E TAIBA,DELHI,MOS,,2,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.samaylive.com/nation-news-in-hindi/312803/jaish-e-mohammed-may-attack-delhi-using-drones.html
429022903,20150428,LASHKAR E TAIBA,DELHI,MOS,,2,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.patrika.com/news/miscellenous-india/let-planning-attack-using-drones-in-delhi-intelligence-1028160/
429477022,20150429,MUSLIM,MUSLIM,MOS,MOS,7,1,26.9167,81.2,"Barabanki, Uttar Pradesh, India",http://twocircles.net/2015apr29/1430331754.html
429477023,20150429,MUSLIM,MUSLIM,MOS,MOS,1,1,26.9167,81.2,"Barabanki, Uttar Pradesh, India",http://twocircles.net/2015apr29/1430331754.html
430242926,20150502,MUSLIM,POLICE PERSONNEL,MOS,,3,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.thehindu.com/news/national/other-states/western-up-tense-after-communal-clash/article7165512.ece
430242927,20150502,MUSLIM,POLICE PERSONNEL,MOS,,2,1,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",http://www.thehindu.com/news/national/other-states/western-up-tense-after-communal-clash/article7165512.ece
430253871,20150503,MUSLIM,POLICE PERSONNEL,MOS,,2,1,29.45,77.3167,"Shamli, Uttar Pradesh, India",http://www.thehindu.com/news/national/other-states/western-up-tense-after-communal-clash/article7165781.ece
430253870,20150503,MUSLIM,POLICE PERSONNEL,MOS,,3,1,29.3167,77.2667,"Kandhla, Uttar Pradesh, India",http://www.thehindu.com/news/national/other-states/western-up-tense-after-communal-clash/article7165781.ece
430428424,20150504,MUSLIM,POLICE PERSONNEL,MOS,,2,1,29.4667,77.6833,"Muzaffarnagar, Uttar Pradesh, India",http://www.ummid.com/news/2015/May/04.05.2015/sp-mla-booked.html
430428423,20150504,MUSLIM,POLICE PERSONNEL,MOS,,1,1,28.95,77.2167,"Baghpat, India (general), India",http://www.ummid.com/news/2015/May/04.05.2015/sp-mla-booked.html
430428425,20150504,MUSLIM,POLICE PERSONNEL,MOS,,2,1,28.95,77.2167,"Baghpat, India (general), India",http://www.ummid.com/news/2015/May/04.05.2015/sp-mla-booked.html
430823168,20150505,LASHKAR E TAIBA,MUMBAI,MOS,,2,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://zeenews.india.com/hindi/sangam/top-news/lakhvi-asks-exemption-from-appearance-in-court-256460
430931438,20150505,MUSLIM,WORLD COMMUNITY,MOS,,8,1,20.0,77.0,India,http://www.dailyasas.com.pk/index.php/2014-01-02-10-21-59/33406-2015-05-05-19-35-30
430931437,20150505,MUSLIM,WORLD COMMUNITY,MOS,,2,1,20.0,77.0,India,http://www.dailyasas.com.pk/index.php/2014-01-02-10-21-59/33406-2015-05-05-19-35-30
431105334,20150506,MUSLIM,MAHARASHTRA,MOS,,10,1,29.3167,77.2667,"Kandhla, Uttar Pradesh, India",http://timesofindia.indiatimes.com/City/Agra/GRP-ups-vigil-in-trains-after-Shamli-violence/articleshow/47175474.cms
431456663,20150507,ISLAM,,MOS,,10,1,28.6,77.2,"New Delhi, Delhi, India","http://www.newageislam.com/islamic-ideology/ghulam-ghaus,-new-age-islam/the-self-proclaimed-%E2%80%98caliphate%E2%80%99-of-daesh-or-%E2%80%98isis%E2%80%99--a-gross-distortion-of-the-rightly-guided-caliphate-and-thus-a-neo-kharijite-organization/d/102853"
431444509,20150507,MUSLIM,POLICE,MOS,,1,1,25.1833,85.5167,"Bihar, Bihar, India",http://www.refworld.org/docid/554b355c11.html
431444565,20150507,MUSLIM,HINDU,MOS,HIN,1,1,30.5909,76.7542,"Azizpur, Punjab, India",http://www.refworld.org/docid/554b355c11.html
431444564,20150507,MUSLIM,HINDU,MOS,HIN,4,1,25.1833,85.5167,"Bihar, Bihar, India",http://www.refworld.org/docid/554b355c11.html
431869802,20150509,MUSLIM,,MOS,,5,1,28.6,77.2,"New Delhi, Delhi, India",http://www.hindustantimes.com/india-news/from-death-row-terror-accused-to-innocent-a-muslim-s-count-of-frame-up-and-ruse/article1-1345348.aspx
432162837,20150510,MUSLIM,SIKH,MOS,SIK,8,1,20.0,77.0,India,http://www.indiatimes.com/news/india/indias-broadcast-content-complaints-council-sends-notice-to-zee-tvs-zindagi-channel-over-propak-serial-starring-fawad-khan-232542.html
432105860,20150510,MUSLIM,SIKH,MOS,SIK,8,1,28.6,77.2,"New Delhi, Delhi, India",http://nation.com.pk/national/10-May-2015/notice-issued-to-zindagi-channel-for-airing-pro-pakistani-serial
432170380,20150510,ISLAMIC,,MOS,,10,1,10.0,76.5,"Kerala, Kerala, India",http://www.examiner.com/article/oops-jihadid-it-again-islamists-mistakenly-cut-off-teacher-s-hand
432830610,20150513,SHIA,IRAQ,MOS,,6,1,29.4122,73.2792,"Lalpur, Rajasthan, India",http://www.prabhatkhabar.com/news/others/iraq-baghdad-blast-force-19-shiite-jayrin-killed/435008.html
433016658,20150513,ISLAMIC,SHIITE,MOS,MOS,10,1,20.0,77.0,India,http://www.al-akhbar.com/node/232930
433003485,20150513,ISLAMIC,SHIA,MOS,MOS,10,1,29.4122,73.2792,"Lalpur, Rajasthan, India",http://www.prabhatkhabar.com/news/world/karachi-terror-bus-attack-45-killed-pamphlet-claims-islamic-state-role-in-killing-of-bus-passengers/436299.html
433010448,20150513,ISLAMIC,SHIITE,MOS,MOS,8,1,20.0,77.0,India,http://www.kuwaitnews.com/world/intl/90617-2015-05-13-16-05-46
433010447,20150513,ISLAMIC,SHIITE,MOS,MOS,2,1,20.0,77.0,India,http://www.kuwaitnews.com/world/intl/90617-2015-05-13-16-05-46
433167413,20150514,MUSLIM,HINDU,MOS,HIN,4,1,25.5833,83.5667,"Ghazipur, Uttar Pradesh, India",http://www.hindustantimes.com/india-news/new-tripura-governor-tathagata-roy-says-his-communal-tweets-matter-of-past/article1-1347061.aspx
433175842,20150514,ISMAILI,KARACHI,MOS,,5,1,28.6667,77.2167,"Delhi, Delhi, India",http://www.dawn.com/news/1181908/raw-involved-in-terrorist-activities-across-pakistan-foreign-secretary
433167415,20150514,MUSLIM,HINDU,MOS,HIN,6,1,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",http://www.hindustantimes.com/india-news/new-tripura-governor-tathagata-roy-says-his-communal-tweets-matter-of-past/article1-1347061.aspx
433123630,20150514,ISLAMIC,SHIITE,MOS,MOS,10,1,20.0,77.0,India,http://www.alayam.com/alayam/world/502816/%D8%AF%D8%A7%D8%B9%D8%B4-%D9%8A%D8%AA%D8%A8%D9%86%D9%89-%D9%82%D8%AA%D9%84-43-%D8%B4%D9%8A%D8%B9%D9%8A%D8%A7%D9%8B-%D9%81%D9%8A-%D9%87%D8%AC%D9%88%D9%85-%D8%A8%D9%83%D8%B1%D8%A7%D8%AA%D8%B4%D9%8A.html
434079421,20150517,AFGHAN,TALIBAN,MOS,,10,1,23.0333,72.6167,"Ahmadabad, Gujarat, India",http://www.thefrontierpost.com/article/298970//
434836995,20150520,AL QAEDA,MUMBAI,MOS,,4,1,18.5333,73.8667,"Pune, Maharashtra, India",http://www.livehindustan.com/news/international/article1-Pakistan-Aebtabad-Osama-bin-Laden-Al-Qaeda-2008-Mumbai-attacks-480888.html
434836994,20150520,AL QAEDA,,MOS,,2,1,18.5333,73.8667,"Pune, Maharashtra, India",http://www.livehindustan.com/news/international/article1-Pakistan-Aebtabad-Osama-bin-Laden-Al-Qaeda-2008-Mumbai-attacks-480888.html
434812288,20150520,AL QAEDA,UNITED STATES,MOS,,2,1,15.1667,74.0333,"Bali, Goa, India",http://www.punjabkesari.in/news/article-364014
434703969,20150520,OSAMA BIN LADEN,PAKISTAN,MOS,,2,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://javedch.com/latest-news/2015/05/20/53183/
434812284,20150520,AL QAEDA,,MOS,,4,1,15.1667,74.0333,"Bali, Goa, India",http://www.punjabkesari.in/news/article-364014
434812285,20150520,AL QAEDA,,MOS,,2,1,15.1667,74.0333,"Bali, Goa, India",http://www.punjabkesari.in/news/article-364014
434836993,20150520,AL QAEDA,,MOS,,2,1,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.livehindustan.com/news/international/article1-Pakistan-Aebtabad-Osama-bin-Laden-Al-Qaeda-2008-Mumbai-attacks-480888.html
434887802,20150521,AL QAEDA,MUMBAI,MOS,,4,1,18.5333,73.8667,"Pune, Maharashtra, India",http://www.livehindustan.com/news/videsh/international/article1-Pakistan-Aebtabad-Osama-bin-Laden-Al-Qaeda-2008-Mumbai-attacks-2-2-480888.html
435158173,20150521,MUSLIM,HINDU,MOS,HIN,4,1,23.3167,75.0667,"Ratlam, Madhya Pradesh, India",http://indianexpress.com/article/india/india-others/ratlam-3-muslim-youths-held-for-assault-on-hindu-activist/
